Vanessa_atalanta	PRD	CG11294	TRINITY_DN26999_c0_g1	3.29275	sign
Vanessa_atalanta	TALE	Tgif	TRINITY_DN801_c2_g3	4.80678	sign
Vanessa_atalanta	HOX	cad	TRINITY_DN2606_c0_g1	53.9343	sign
Vanessa_atalanta	PRD	Otp	NA	0	not_sign
Vanessa_atalanta	ZF	Zfhx	TRINITY_DN3776_c0_g1	7.73457	sign
Vanessa_atalanta	LIM	Lhx2/9	TRINITY_DN11098_c0_g1	7.5267	sign
Vanessa_atalanta	POU	Pou3	TRINITY_DN7056_c0_g2	15.1366	sign
Vanessa_atalanta	PRD	Shox	NA	0	not_sign
Vanessa_atalanta	CUT	Cmp	TRINITY_DN10111_c0_g1	3.59045	sign
Vanessa_atalanta	NK	En	TRINITY_DN10251_c0_g1	1.384	not_sign
Vanessa_atalanta	NK	NK6	NA	0	not_sign
Vanessa_atalanta	NK	NK2.2	TRINITY_DN6683_c0_g1	3.9334	sign
Vanessa_atalanta	NK	Noto	TRINITY_DN6845_c0_g1	4.27705	sign
Vanessa_atalanta	PRD	Uncx	TRINITY_DN20317_c0_g1	2.58429	not_sign
Vanessa_atalanta	NK	Abox	TRINITY_DN9926_c0_g1	2.56773	not_sign
Vanessa_atalanta	POU	Pou4	NA	0	not_sign
Vanessa_atalanta	NK	Dbx	NA	0	not_sign
Vanessa_atalanta	HOX	Ubx	TRINITY_DN10643_c0_g1	2.3414	not_sign
Vanessa_atalanta	NK	Msxlx	NA	0	not_sign
Vanessa_atalanta	PRD	Pax4/6	TRINITY_DN20964_c0_g1	2.12837	not_sign
Vanessa_atalanta	HOX	lab	NA	0	not_sign
Vanessa_atalanta	CUT	Cux	TRINITY_DN6656_c0_g1	1.34321	not_sign
Vanessa_cardui	NK	NK1	TRINITY_DN31060_c0_g1	1.87213	not_sign
Vanessa_cardui	SINE	Six4/5	NA	0	not_sign
Vanessa_cardui	CUT	Cux	TRINITY_DN10548_c0_g1	0.507502	not_sign
Vanessa_cardui	HOX	ShxB	NA	0	not_sign
Vanessa_cardui	HOX	ShxC	NA	0	not_sign
Vanessa_cardui	NK	NK2.1	TRINITY_DN11266_c0_g2	1.48253	not_sign
Vanessa_cardui	NK	Abox	NA	0	not_sign
Vanessa_cardui	LIM	Lhx3/4	TRINITY_DN10466_c0_g1	1.94819	not_sign
Vanessa_cardui	HOX	ShxA	NA	0	not_sign
